Reporter,Partner,Date of Signature,Date of entry into force
Brunei Darussalam,China,17-Nov-00,----
Brunei Darussalam,Germany,30-Mar-98,15-Jun-04
Brunei Darussalam,India,22-May-08,18-Jan-09
Brunei Darussalam,"Korea, Republic of",14-Nov-00,30-Oct-03
Brunei Darussalam,Oman,8-Jun-98,----
Brunei Darussalam,South Africa,14-Nov-00,----
